ID;Nome;Sexo;Idade;Estado Civil;Identidade;CPF;Cidade;UF;Região;Nº Filhos;Altura;Peso;Saúde;Signo;Telefone Celular;Uso do Celular;Internet;E-mail;Banco;Saldo em Conta;Cartão de Crédito;Dívida no Cartão;TV;Gosta de Games;Gosta de Filmes;Lê Livros;Casa Própria;Ocupação ou Trabalho;Carro;Marca do Carro;Custo Combustivel Mensal;Comida;Ir ao Restaurante;Fruta;Flor;Animal;Esporte;Time de Futebol;Escola do Filhos;Mensalidade Escola;
id-0007563;Leandro;Masculino;22;Casado;W190927584;79124292246;Novo Oriente;CE;Região Nordeste;4;1,62;81;Alérgico;Capricórnio;912323252;Celular;Banda Larga;leandro@bol.com;Itaú;112579;Diners Club;Sim;TV por assinatura;Não Gosta;Gosta;Uma vez por mês;Emprestada;Engenharia Aeronáutica;Pajero TR4;Mitsubishi;84;Bolo de chocolate;Gosta;Melão ;Astromélia;Búfalo Americano;Rugby;Colo Colo-BA;Particular;352;
id-0007564;André;Masculino;76;Divorciado;W375833477;48120038691;Limoeiro;PE;Região Nordeste;4;1,87;91;Não Alérgico;Escorpião;942313047;Celular;Banda Larga;andre_406@outlook.com;Banco do Brasil;945957;Hipercard;Não;TV aberta;Não Gosta;Não Gosta;Não;Emprestada;Ecologia;Panorama;Fiat;273;Dobradinha;Não Gosta;Maracujá;Gérbera;Antílope;Esportes de Inverno;Dimensão Saúde;Pública;0;
id-0007565;Margarete;Feminino;58;Solteira;R385807360;46593138214;Salgadinho;PB;Região Nordeste;3;1,98;75;Alérgica;Câncer;966771827;Whatsapp;Wifi;margarete_682@outlook.com;Banco do Brasil;26407;Hipercard;Sim;TV aberta;Gosta;Gosta;Uma vez por mês;Alugada;Sistemas Embarcados;Ventura II ;L'Automobile/L'Auto Craft;75;Bolinho de bacalhau;Gosta;Tomate ;Odontonema;Girafa;Natação e Saltos Ornamentais;Arapongas;Particular;497;
id-0007566;Valentim;Masculino;37;Divorciado;M790903165;92537543977;Jeceaba;MG;Região Sudeste;4;1,73;78;Não Alérgico;Câncer;972944580;Celular;Banda Larga;valentim_302@outlook.com;Banco do Brasil;176411;Hipercard;Não;TV pela internet;Não Gosta;Gosta;Uma vez por mês;Alugada;Engenharia Mecânica;CLC 200;Mercedes-Benz;120;Caldo de piranha;Não Gosta;Jerivá;Açucena;Barata;Tênis de Mesa;São Paulo-RS;Particular;383;
id-0007567;Louis;Masculino;22;Solteiro;W299513410;70149726992;Medeiros Neto;BA;Região Nordeste;3;1,86;63;Não Alérgico;Touro;914312389;Whatsapp;4G;louis_875@terra.com;Itaú;870056;Diners Club;Sim;TV aberta;Gosta;Gosta;Toda semana;Alugada;Engenharia Metalúrgica;Kia Bongo;Kia;136;Pé de Moleque;Não Gosta;Jatobá;Margaridinha-escura;Chacal;Pólo Aquático;Paragominas;Pública;0;
id-0007568;Valentina;Feminino;42;Casada;R146864834;63455046031;Queimadas;BA;Região Nordeste;1;1,79;95;Alérgica;Câncer;964753409;Whatsapp;Banda Larga;valentina@terra.com;Bradesco;11406;Hipercard;Sim;TV por assinatura;Não Gosta;Gosta;Raramente;Emprestada;Engenharia Civil;Land Rover Discovery;Land Rover;244;Quebra queixo;Não Gosta;Lima Doce;Lírio-sangu-salmão;Carneiro;Futevôlei;Athletic Bilbao;Particular;364;
id-0007569;Lionel;Masculino;78;Casado;R299643888;08931471741;Coari;AM;Região Norte;4;1,88;79;Não Alérgico;Sagitário;906370609;Celular;Não tem internet;lionel_845@gmail.com;Caixa Econômica;455180;Mastercard;Não;TV pela internet;Não Gosta;Gosta;Uma vez por mês;Emprestada;Química;Yaris;Toyota;281;Bala de banana;Gosta;Marolo;Beijo-de-frade;Sapo;Frisbee;São Bernardo;Particular;556;
id-0007570;Carlos Eduardo;Masculino;40;Casado;W246706358;54809073188;Maracaí;SP;Região Sudeste;1;1,57;67;Não Alérgico;Gêmeos;935755141;Whatsapp;Wifi;carloseduardo@outlook.com;Bradesco;484719;Hipercard;Não;TV aberta;Não Gosta;Gosta;Não;Própria;Engenharia Civil;M5;BMW;295;Pão de mel com doce de leite;Não Gosta;Ilama;Jasmim-da-índia;Piolho;Triathlon;Juventude;Particular;568;
id-0007571;Elio;Masculino;45;Casado;Y903619636;31616343815;Sete Lagoas;MG;Região Sudeste;3;1,84;85;Alérgico;Sagitário;996466293;Celular;Não tem internet;elio_504@gmail.com;Itaú;405999;Hipercard;Sim;TV por assinatura;Não Gosta;Não Gosta;Toda semana;Alugada;Produção Publicitária;Beta Cabriolet;Farus;83;Umbu em natura;Gosta;Acerola;Confete;Gorila;Corfebol;Estanciano;Pública;0;
id-0007572;Norberto;Masculino;33;Solteiro;W637138323;48905060412;Maria Helena;PR;Região Sul;0;1,97;107;Não Alérgico;Sagitário;997257807;Whatsapp;4G;norberto_075@bol.com;Bradesco;787200;Elo;Sim;TV por assinatura;Não Gosta;Não Gosta;Toda semana;Alugada;Gestão da Qualidade;Belina ;Ford;182;Camarão na moranga;Não Gosta;Araçá;Flor-de-santo-antônio;Ocapi;Handebol;Madureira;Não;x;
id-0007573;Ana Júlia;Feminino;54;Solteira;M151813910;73453333381;Itatiba;SP;Região Sudeste;1;1,75;82;Não Alérgica;Capricórnio;986477709;Whatsapp;Não tem internet;anajulia@outlook.com;Itaú;205748;Visa;Sim;TV por assinatura;Não Gosta;Gosta;Não;Própria;Mecatrônica Industrial;Polo Sedan ;Volkswagen;248;Feijoada;Não Gosta;Carambola ;Alegria-dos-jardins;Mosca;Eqüestres;Santa Rita;Particular;324;
id-0007574;Olívia;Feminino;30;Casada;R131999327;39661170573;Bambuí;MG;Região Sudeste;1;1,66;107;Não Alérgica;Virgem;991061730;Celular;Banda Larga;olivia_068@yahoo.com;Caixa Econômica;183624;Elo;Sim;TV pela internet;Gosta;Gosta;Raramente;Emprestada;Petróleo e Gás;JAC J3 Turin;JAC;319;Bala de banana;Gosta;Guariroba;Sedum-vistoso;Panda vermelho;Tamboréu;Sem preferência;Particular;518;
id-0007575;Pietra;Feminino;39;Divorciada;W664883608;28930448626;Entre Rios do Sul;RS;Região Sul;2;1,62;93;Não Alérgica;Leão;913480785;Celular;Banda Larga;pietra@uol.com;Bradesco;990024;Diners Club;Não;TV pela internet;Gosta;Não Gosta;Uma vez por mês;Emprestada;Mineração;GTM C2;Adamo;255;Lasanha de espinafre;Não Gosta;Jaca;Açucena;Formiga;Ginástica;Prudentópolis;Pública;0;
id-0007576;Isla;Feminino;39;Casada;W909491691;36110716628;Silvianópolis;MG;Região Sudeste;1;1,79;79;Alérgica;Peixes;979029438;Celular;Wifi;isla_184@terra.com;Santander;448813;Diners Club;Não;TV por assinatura;Não Gosta;Não Gosta;Raramente;Emprestada;História da Arte;Spirit;NBM;253;Bala de banana;Gosta;Seriguela;Penstêmon;Corvo;Handebol;Vitória;Pública;0;
id-0007577;Elenor;Feminino;25;Casada;M448713238;40897460098;Acaraú;CE;Região Nordeste;3;1,67;104;Não Alérgica;Gêmeos;978090989;Whatsapp;Não tem internet;elenor@outlook.com;Bradesco;508359;Visa;Não;TV aberta;Gosta;Não Gosta;Uma vez por mês;Emprestada;Nutrição;AMV;Puma;72;Rapadura;Não Gosta;Uvaia;Cravo;Jacaré;Esportes de Aventura;XV de Jaú;Pública;0;
id-0007578;Emilia;Feminino;71;Divorciada;Y718544743;84594766292;Brasilândia do Tocantins;TO;Região Norte;2;1,64;62;Não Alérgica;Áries;985099052;Celular;Wifi;emilia@uol.com;Banco do Brasil;903720;Hipercard;Sim;TV por assinatura;Não Gosta;Gosta;Toda semana;Alugada;Turismo;Land Rover Defender;Land Rover;274;Chá mate gelado e pastel;Não Gosta;Ananás ;Penstêmon;Pavão;Levantamento de Peso;Vilavelhense;Pública;0;
id-0007579;Elizabeth;Feminino;62;Casada;R491710171;12673649976;Landri Sales;PI;Região Nordeste;0;1,86;89;Não Alérgica;Câncer;984391046;Celular;Não tem internet;elizabeth@gmail.com;Itaú;458657;American Express;Não;TV aberta;Gosta;Não Gosta;Uma vez por mês;Emprestada;Negócios Imobiliários;Pajero;Mitsubishi;318;Torta de liquidicador;Não Gosta;Ilama;Lírio-do-zéfiro;Leopardo;Bodyboard;Tottenham;Não;x;
id-0007580;Bárbara;Feminino;39;Divorciada;W269202436;10055999283;Serrano do Maranhão;MA;Região Nordeste;0;1,71;72;Não Alérgica;Gêmeos;966803643;Whatsapp;Banda Larga;barbara@yahoo.com;Itaú;580258;Mastercard;Não;TV por assinatura;Não Gosta;Gosta;Não;Alugada;Engenharia Civil;JAC J5;JAC;115;Broa de milho;Não Gosta;Pitomba;Ciclame;Coelho;Rugby;União-PR;Não;x;
id-0007581;Rosana;Feminino;53;Casada;R498383639;10219860513;Santa Quitéria do Maranhão;MA;Região Nordeste;1;1,55;93;Não Alérgica;Touro;978833013;Celular;4G;rosana@bol.com;Itaú;599568;Mastercard;Sim;TV por assinatura;Não Gosta;Gosta;Não;Própria;Geografia;Saveiro ;Volkswagen;56;Romeu e Julieta;Gosta;Azeitona ;Camarão-azul;Zebra	 	 ;Tênis de Mesa;CSE;Pública;0;
id-0007582;Joyce;Feminino;67;Divorciada;R107956844;09608050600;Lavandeira;TO;Região Norte;2;1,82;107;Alérgica;Aquário;966176353;Whatsapp;Banda Larga;joyce@terra.com;Banco do Brasil;905720;Mastercard;Sim;TV aberta;Gosta;Não Gosta;Não;Alugada;Segurança no Trabalho;Xsara Picasso;Citroën;307;Romeu e Julieta;Não Gosta;Abacate;Flor-borboleta;Cormorão;Boliche;Comercial-MS;Particular;452;
id-0007583;Ruan;Masculino;43;Solteiro;M225870430;42680912707;Jussara;GO;Região Centro-Oeste;4;1,66;63;Não Alérgico;Capricórnio;913508264;Celular;Wifi;ruan@terra.com;Banco do Brasil;346637;Hipercard;Não;TV pela internet;Não Gosta;Não Gosta;Raramente;Emprestada;Engenharia de Alimentos;2300 SL ;Alfa Romeo;173;Chá mate gelado e pastel;Não Gosta;Graviola;Camarão-vermelho;Foca;Bumerangue;São Raimundo-AM;Particular;545;
id-0007584;Ronaldo;Masculino;29;Solteiro;M869003704;48240162986;Rolim de Moura;RO;Região Norte;3;1,77;75;Alérgico;Touro;906870510;Whatsapp;Wifi;ronaldo_607@yahoo.com;Bradesco;217933;American Express;Sim;TV por assinatura;Gosta;Não Gosta;Toda semana;Própria;Fonoaudiologia;Kia Cerato;Kia;213;Quibe;Gosta;Mamey;Dália;Pomba;Tchoukball;Maracaju;Particular;513;
id-0007585;Lorenzo;Masculino;53;Solteiro;R642516946;52823580536;Porto Belo;SC;Região Sul;1;1,70;103;Não Alérgico;Leão;946295905;Celular;Não tem internet;lorenzo_898@outlook.com;Santander;594357;American Express;Não;TV por assinatura;Gosta;Não Gosta;Não;Alugada;Biotecnologia;Classe M;Mercedes-Benz;80;Torta de liquidicador;Não Gosta;Cambuci;Moreia-bicolor;Pega;Bodyboard;Itapipoca;Pública;0;
id-0007586;Hélio;Masculino;51;Solteiro;M041216031;53146179253;Ribeirão Claro;PR;Região Sul;4;1,92;103;Alérgico;Peixes;966502227;Celular;Wifi;helio_679@terra.com;Banco do Brasil;713002;American Express;Não;TV por assinatura;Não Gosta;Não Gosta;Toda semana;Alugada;Engenharia Agrícola;AM4;Puma;194;Camarão na moranga;Gosta;Framboesa ;Sedum-vistoso;Cotovia;Eqüestres;Mato Grosso;Pública;0;
id-0007587;Caleb;Masculino;32;Casado;R110556542;79746122072;Alegre;ES;Região Sudeste;2;1,95;86;Alérgico;Libra;991468086;Celular;Não tem internet;caleb_075@gmail.com;Bradesco;734264;Diners Club;Sim;TV aberta;Não Gosta;Não Gosta;Uma vez por mês;Emprestada;Secretariado Executivo;Fiorino;Fiat;333;Chimarrão;Gosta;Cambuci;Malva-rosa;Uapiti;Vôlei;Vila Aurora;Pública;0;
id-0007588;Esme;Feminino;69;Divorciada;R051862841;48346782295;Santa Tereza do Tocantins;TO;Região Norte;2;1,74;99;Não Alérgica;Aquário;903869735;Whatsapp;4G;esme@outlook.com;Caixa Econômica;224100;American Express;Não;TV aberta;Gosta;Não Gosta;Raramente;Própria;Relações Públicas;Argo;Fiat;276;Buchada de bode;Gosta;Butiá;Flor-de-coral;Fuinha;Paintball;Murici;Particular;402;
id-0007589;Asher;Masculino;45;Solteiro;R154736089;18622211238;Cristália;MG;Região Sudeste;1;1,71;72;Não Alérgico;Touro;929036593;Celular;Banda Larga;asher_850@yahoo.com;Santander;258303;Hipercard;Sim;TV aberta;Gosta;Gosta;Raramente;Emprestada;Automação Industrial;Q7;Audi;189;Cuscuz paulista;Gosta;Cupuaçu;Cravo;Furão;Pesca;Villa Nova;Pública;0;
id-0007590;Augusto;Masculino;73;Casado;M977030475;01983503196;Perolândia;GO;Região Centro-Oeste;4;1,93;77;Não Alérgico;Capricórnio;944789542;Celular;Não tem internet;augusto_329@terra.com;Bradesco;362047;Mastercard;Não;TV por assinatura;Não Gosta;Gosta;Não;Própria;Produção Têxtil;Suzuki SX4 S-Cross;Suzuki;292;Queijo coalho na brasa;Não Gosta;Azeitona ;Ciclame;Carneiro;Natação e Saltos Ornamentais;Santa Quitéria;Pública;0;
id-0007591;Cloe;Feminino;66;Divorciada;Y860882708;70159627132;Nova Granada;SP;Região Sudeste;1;1,62;69;Não Alérgica;Áries;921373272;Whatsapp;Wifi;cloe_682@bol.com;Banco do Brasil;248267;Diners Club;Não;TV aberta;Gosta;Gosta;Não;Própria;Engenharia de Sistemas;Pampa;Ford;212;Refrigerante de guaraná;Gosta;Nectarina ;Lisimáquia;Lula;Futebol Americano;Social;Particular;482;
id-0007592;Vitória;Feminino;72;Divorciada;W351047993;30505671203;Ibirataia;BA;Região Nordeste;0;1,82;81;Alérgica;Gêmeos;904830019;Celular;4G;vitoria@gmail.com;Itaú;987029;Diners Club;Sim;TV pela internet;Gosta;Não Gosta;Não;Emprestada;Letras;X-10;Gurgel;227;Caldo de cana;Gosta;Anonácea;Alamanda-roxa;Hipopótamo;Pesca;Juventude;Não;x;
id-0007593;Cintia;Feminino;26;Solteira;M707939830;59838589656;Amontada;CE;Região Nordeste;3;1,86;93;Não Alérgica;Libra;960723010;Celular;Wifi;cintia_860@terra.com;Santander;883587;Mastercard;Sim;TV aberta;Não Gosta;Não Gosta;Toda semana;Emprestada;Gestão Comercial;Kia Morning;Kia;181;Caruru;Não Gosta;Cupuaçu;Flor-borboleta;Suricata;Pesca;Expressinho;Particular;573;
id-0007594;Pâmela;Feminino;74;Casada;R810553083;03413705730;Chorozinho;CE;Região Nordeste;0;1,70;104;Não Alérgica;Escorpião;916568118;Celular;Não tem internet;pamela_753@gmail.com;Itaú;149394;Mastercard;Não;TV aberta;Não Gosta;Gosta;Raramente;Emprestada;Engenharia Bioquímica de Bioprocessos e Biotecnologia;T4;Troller;329;Doce de batata doce;Gosta;Ingá;Açafrão-da-conchinchina;Toupeira;Paintball;Tupy-ES;Não;x;
id-0007595;Luna;Feminino;41;Divorciada;R510151521;98265135527;Guarani Das Missões;RS;Região Sul;4;1,59;71;Alérgica;Áries;977712605;Whatsapp;4G;luna@uol.com;Itaú;38772;Visa;Sim;TV pela internet;Gosta;Gosta;Não;Alugada;Tradutor e Intérprete;GT 1.8 Street;Aldee;279;Frango com quiabo;Gosta;Ananás ;Calanchoê;Andorinha;Corrida;ASA;Particular;352;
id-0007596;Theodoro;Masculino;42;Solteiro;M037467884;57402981086;Sinop;MT;Região Centro-Oeste;2;1,93;100;Não Alérgico;Aquário;973484751;Celular;Banda Larga;theodoro@gmail.com;Caixa Econômica;299420;American Express;Não;TV aberta;Gosta;Gosta;Não;Emprestada;Sistemas de Informação;JAC J3 Turin;JAC;155;Caldinho de feijão;Gosta;Kiwi;Vinca-pendente;Cobra;Basquete;Vitória-ES;Pública;0;
id-0007597;Maria Helena;Feminino;69;Solteira;Y358451005;88608128366;São Bentinho;PB;Região Nordeste;1;1,75;96;Não Alérgica;Peixes;972644881;Whatsapp;4G;mariahelena_317@bol.com;Itaú;418542;Mastercard;Não;TV pela internet;Não Gosta;Não Gosta;Raramente;Própria;Arquivologia;GTM;Adamo;125;Rabada;Gosta;Laranja ;Cufeia;Perú;Tênis;Amax;Pública;0;
id-0007598;Ravi;Masculino;85;Casado;R272625157;66993181041;Timon;MA;Região Nordeste;2;1,71;71;Não Alérgico;Câncer;984673144;Celular;Não tem internet;ravi_664@outlook.com;Santander;184883;Mastercard;Não;TV por assinatura;Não Gosta;Não Gosta;Toda semana;Própria;Engenharia Eletrônica;Duster;Renault;199;Bolinho de bacalhau;Não Gosta;Cambucá;Alecrim;Pomba;Eqüestres;Coreia do Norte;Pública;0;
id-0007599;Marcela;Feminino;25;Casada;W130171765;07561101850;Cruz Machado;PR;Região Sul;1;1,65;108;Não Alérgica;Leão;961569061;Celular;4G;marcela_402@uol.com;Banco do Brasil;291777;American Express;Sim;TV pela internet;Gosta;Não Gosta;Raramente;Própria;Engenharia Cartográfica e de Agrimensura;Classe C ;Mercedes-Benz;240;Chimarrão;Não Gosta;Tâmara;Camomila;Ostra;Ginástica;Serrano-RJ;Pública;0;
id-0007600;Rafael;Masculino;53;Casado;R013441101;46695155318;Jequiá da Praia;AL;Região Nordeste;4;1,53;81;Alérgico;Capricórnio;953288510;Whatsapp;Wifi;rafael@uol.com;Itaú;74797;American Express;Sim;TV pela internet;Gosta;Não Gosta;Uma vez por mês;Alugada;Produção Sucroalcooleira;A 11 Avallone;Avallone;300;Refrigerante de guaraná;Gosta;Yamamomo;Gengibre-vermelho;Aranha;Squash;Palmeira;Pública;0;
id-0007601;Yuri;Masculino;46;Casado;M421500549;20827586542;Nova Erechim;SC;Região Sul;0;1,64;96;Não Alérgico;Aquário;910924520;Whatsapp;Wifi;yuri@outlook.com;Caixa Econômica;441648;Visa;Sim;TV aberta;Gosta;Gosta;Uma vez por mês;Emprestada;Engenharia de Segurança no Trabalho;T50;JAC;150;Açaí na tijela;Não Gosta;Abóbora ;Sapatinho-de-judia;Loris;Eqüestres;Flamengo de Arcoverde;Não;x;
id-0007602;Arthur Gabriel;Masculino;21;Divorciado;Y389125023;59479744659;Betânia;PE;Região Nordeste;4;1,91;60;Não Alérgico;Libra;987518677;Whatsapp;4G;arthurgabriel@gmail.com;Banco do Brasil;395429;Visa;Sim;TV pela internet;Gosta;Gosta;Toda semana;Alugada;Filosofia;ix35;Hyundai;239;Macarrão com frango;Gosta;Bacuri;Colchão-de-noiva;Pónei;Basquete;África do Sul;Particular;565;
id-0007603;Sheila;Feminino;47;Solteira;R537557439;76334554391;Cipotânea;MG;Região Sudeste;1;1,68;85;Não Alérgica;Aquário;917431246;Whatsapp;Banda Larga;sheila@gmail.com;Bradesco;257813;Elo;Sim;TV por assinatura;Gosta;Não Gosta;Uma vez por mês;Alugada;Mecatrônica Industrial;Prêmio;Fiat;108;Cuscuz paulista;Não Gosta;Jenipapo;Lisianto;Cação;Corrida de Aventura;Esportivo;Particular;414;
id-0007604;Ezra;Masculino;69;Solteiro;R195173837;63117695092;Santa Cruz;PB;Região Nordeste;0;1,59;106;Alérgico;Touro;961853587;Celular;Wifi;ezra@yahoo.com;Santander;631655;Elo;Não;TV pela internet;Não Gosta;Não Gosta;Raramente;Alugada;Optometria;Gol;Volkswagen;160;Broa de fubá;Não Gosta;Jaca;Amor-perfeito-dos-jardins;Raposa;Boliche;América-SE;Não;x;
id-0007605;Clarisse;Feminino;29;Divorciada;Y263455744;70037069154;Coronel Freitas;SC;Região Sul;4;1,59;92;Não Alérgica;Peixes;939340417;Celular;Banda Larga;clarisse_329@bol.com;Santander;742537;Elo;Sim;TV pela internet;Gosta;Não Gosta;Toda semana;Alugada;Secretariado Executivo;Caiçara ;DKW-Vemag;231;Peixe na telha;Não Gosta;Pêssego ;Begônia;Avestruz;Frescobol;Deportivo La Coruña;Particular;302;
id-0007606;Laila;Feminino;58;Casada;R296295863;10195086495;Lindóia do Sul;SC;Região Sul;4;1,58;105;Não Alérgica;Libra;907728027;Whatsapp;Wifi;laila_877@uol.com;Itaú;205408;Visa;Sim;TV por assinatura;Gosta;Gosta;Não;Alugada;Ciências Econômicas;CBT Javali 4x4;CBT;188;Peixe assado na folha de bananeira;Gosta;Guabiroba;Gladíolo;Babuíno;Levantamento de Peso;Aracruz;Particular;331;
id-0007607;Camila;Feminino;51;Solteira;W917276666;71222443825;Porto Calvo;AL;Região Nordeste;3;1,59;95;Alérgica;Capricórnio;986586021;Celular;Não tem internet;camila@yahoo.com;Caixa Econômica;187158;Hipercard;Sim;TV pela internet;Não Gosta;Não Gosta;Toda semana;Própria;Engenharia Civil;Leaf;Nissan;189;Couve refogada com alho;Gosta;Yamamomo;Mosquitinho;Vison;Esgrima;Comercial-SP;Particular;433;
id-0007608;Heitor;Masculino;61;Casado;M865754483;05698790112;São João de Pirabas;PA;Região Norte;3;1,64;88;Alérgico;Leão;911854223;Whatsapp;4G;heitor_118@gmail.com;Itaú;905180;Hipercard;Sim;TV por assinatura;Gosta;Não Gosta;Toda semana;Própria;Linguística;Bonanza;Chevrolet;145;Caldo de mocotó;Não Gosta;Carambola ;Confete;Rena;Biribol;Portuguesa Santista;Pública;0;
id-0007609;Antonella;Feminino;41;Divorciada;Y922875175;70172016921;Currais;PI;Região Nordeste;3;1,97;85;Alérgica;Gêmeos;961308701;Whatsapp;Banda Larga;antonella_320@terra.com;Bradesco;376980;American Express;Não;TV pela internet;Gosta;Gosta;Toda semana;Própria;Design de Interiores;Clio;Renault;332;Maniçoba;Gosta;Marolo;Falso-íris;Gaivota;Frescobol;Amax;Pública;0;
id-0007610;Lorena;Feminino;80;Solteira;W315609230;12846756270;Terra Boa;PR;Região Sul;3;1,51;71;Não Alérgica;Peixes;952069037;Whatsapp;4G;lorena@terra.com;Bradesco;924417;Elo;Sim;TV por assinatura;Não Gosta;Não Gosta;Não;Emprestada;Engenharia de Segurança no Trabalho;Magnum;Chrysler/Dodge;283;Geléia de mocotó;Gosta;Bacuri;Lavanda;Burro	;Arco e Flecha;Foz do Iguaçu;Particular;499;
id-0007611;Wilson;Masculino;70;Divorciado;M284914978;96035835410;Ibateguara;AL;Região Nordeste;1;1,61;88;Alérgico;Peixes;967079550;Celular;Não tem internet;wilson_482@outlook.com;Banco do Brasil;552147;American Express;Não;TV pela internet;Gosta;Não Gosta;Raramente;Própria;Ciência e Tecnologia de Alimentos;MP LL;Lafer;296;Pintando na brasa;Não Gosta;Sapoti;Lobélia-azul;Dragão-de-Komodo;Futevôlei;Levante;Particular;331;
id-0007612;Denise;Feminino;26;Divorciada;M322366431;21945794898;São Joaquim de Bicas;MG;Região Sudeste;2;1,54;106;Não Alérgica;Leão;963681159;Celular;Não tem internet;denise_662@outlook.com;Santander;28564;American Express;Não;TV por assinatura;Gosta;Gosta;Não;Alugada;Sistemas de Informação;Itaipu E-500;Gurgel;341;Palmito;Não Gosta;Langsat;Brinco-de-princesa;Medusa;Skate;São Mateus;Pública;0;
id-0007613;Emanuela;Feminino;45;Solteira;W315866636;61782647715;Irati;SC;Região Sul;1;1,87;97;Não Alérgica;Peixes;916856780;Whatsapp;Wifi;emanuela@outlook.com;Itaú;309907;Mastercard;Não;TV por assinatura;Não Gosta;Gosta;Não;Própria;Filosofia;Bandeirante ;Toyota;349;Churrasco;Gosta;Maná;Agapanto;Chacal;Caça;Vilhena;Particular;515;
id-0007614;Flora;Feminino;43;Solteira;R221894066;93654299970;Cruzeta;RN;Região Nordeste;0;1,65;93;Não Alérgica;Capricórnio;916910434;Whatsapp;Banda Larga;flora_108@terra.com;Bradesco;64565;American Express;Não;TV aberta;Não Gosta;Não Gosta;Toda semana;Emprestada;Sistemas Embarcados;Futura;Grancar;248;Caipirinha de cachaça;Não Gosta;Bacuri;Calêndula;Órix;Bumerangue;Vila Nova;Não;x;
id-0007615;Axel;Masculino;57;Casado;R125964833;17546847966;Riacho Dos Cavalos;PB;Região Nordeste;0;1,78;88;Não Alérgico;Peixes;986147982;Whatsapp;Wifi;axel@gmail.com;Santander;113097;Mastercard;Não;TV por assinatura;Gosta;Não Gosta;Toda semana;Própria;Conservação e Restauro;Super 90;Chamonix;251;Rapadura;Gosta;Limão ;Bastão-do-imperador;Anta;Atletismo;Tigres-RJ;Não;x;
id-0007616;Walter;Masculino;22;Solteiro;Y406459153;36558052526;Porto Walter;AC;Região Norte;2;1,90;96;Não Alérgico;Aquário;961677969;Whatsapp;Banda Larga;walter@terra.com;Itaú;602320;Elo;Sim;TV pela internet;Gosta;Gosta;Não;Emprestada;Produção Fonográfica;Regente;Simca;198;Pitanga;Não Gosta;Morango ;Caatinga;Caranguejo;Tiro;União Barbarense;Pública;0;
id-0007617;Bryan;Masculino;69;Solteiro;W458825902;39339662026;Fernando Prestes;SP;Região Sudeste;3;1,59;92;Não Alérgico;Áries;965346639;Whatsapp;Banda Larga;bryan_569@bol.com;Itaú;86121;Diners Club;Sim;TV pela internet;Não Gosta;Não Gosta;Uma vez por mês;Alugada;Engenharia Nuclear;Classe CLK;Mercedes-Benz;205;Farofa de içá;Não Gosta;Sapucaia;Gérbera;Tentilhão;Frescobol;River Plate;Particular;332;
